0,1,43,414,87
0,1,44,414,86
0,1,45,413,85
0,1,46,413,84
0,1,47,413,83
0,1,48,413,82
0,1,49,413,81
0,1,50,413,80
0,1,50,413,80
0,1,51,413,79
0,1,52,413,78
0,1,53,413,77
0,1,54,413,76
0,1,55,413,75
0,1,56,413,74
0,1,57,414,73
0,1,58,414,72
0,1,59,414,71
0,1,60,414,70
0,1,61,414,69
0,1,62,414,68
0,1,63,414,67
0,1,64,414,66
0,1,65,414,65
0,1,66,414,64
0,1,67,414,63
0,1,68,414,62
0,1,69,415,61
0,1,70,415,60
0,1,71,415,59
0,1,72,415,58
0,1,73,415,57
0,1,74,415,56
0,1,75,415,55
0,1,75,415,55
0,1,76,415,54
0,1,77,414,53
0,1,78,414,52
0,1,79,414,51
0,1,80,414,50
0,1,81,413,49
0,1,82,413,48
0,1,83,413,47
0,1,84,413,46
0,1,85,412,45
0,1,86,412,44
0,1,87,412,43
0,1,88,412,42
0,1,89,411,41
0,1,90,411,40
0,1,91,411,39
0,1,92,411,38
0,1,93,410,37
0,1,94,410,36
0,1,95,410,35
0,2,0,400,105
0,2,1,399,104
0,2,2,399,103
0,2,3,398,102
0,2,4,397,101
0,2,5,397,100
0,2,6,396,99
0,2,7,395,98
0,2,8,395,97
0,2,9,394,96
0,2,10,393,95
0,2,11,393,94
0,2,12,392,93
0,2,13,391,92
0,2,14,391,91
0,2,15,390,90
0,2,15,390,90
0,2,16,391,89
0,2,17,392,89
0,2,18,393,88
0,2,19,394,88
0,2,20,395,87
0,2,21,396,87
0,2,22,397,86
0,2,23,398,86
0,2,24,399,85
0,2,25,400,85
0,2,26,401,84
0,2,27,402,84
0,2,28,403,83
0,2,29,404,83
0,2,30,405,82
0,2,31,406,82
0,2,32,407,81
0,2,33,408,81
0,2,34,409,80
0,2,35,410,80
0,2,35,410,80
0,2,36,410,79
0,2,37,410,78
0,2,38,410,77
0,2,39,410,76
0,2,40,410,75
0,2,41,410,74
0,2,42,410,73
0,2,43,410,72
0,2,44,410,71
0,2,45,410,70
0,2,46,410,69
0,2,47,410,68
0,2,48,410,67
0,2,49,410,66
0,2,50,410,65
0,2,51,410,64
0,2,52,410,63
0,2,53,410,62
0,2,54,410,61
0,2,55,410,60
0,2,56,410,59
0,2,57,410,58
0,2,58,410,57
0,2,59,410,56
0,2,60,410,55
0,2,60,410,55
0,2,61,410,54
0,2,62,409,53
0,2,63,409,52
0,2,64,409,51
0,2,65,409,50
0,2,66,408,49
0,2,67,408,48
0,2,68,408,47
0,2,69,408,46
0,2,70,407,45
0,2,71,407,44
0,2,72,407,43
0,2,73,407,42
0,2,74,406,41
0,2,75,406,40
0,2,76,406,39
0,2,77,406,38
0,2,78,405,37
0,2,79,405,36
0,2,80,405,35
0,3,0,400,100
0,3,1,400,99
0,3,2,401,98
0,3,3,401,97
0,3,4,401,96
0,3,5,401,95
0,3,6,402,94
0,3,7,402,93
0,3,8,402,92
0,3,9,402,91
0,3,10,403,90
0,3,11,403,89
0,3,12,403,88
0,3,13,403,87
0,3,14,404,86
0,3,15,404,85
0,3,16,404,84
0,3,17,404,83
0,3,18,405,82
0,3,19,405,81
0,3,20,405,80
0,3,21,405,79
0,3,22,406,78
0,3,23,406,77
0,3,24,406,76
0,3,25,406,75
0,3,26,407,74
0,3,27,407,73
0,3,28,407,72
0,3,29,407,71
0,3,30,408,70
0,3,31,408,69
0,3,32,408,68
0,3,33,408,67
0,3,34,409,66
0,3,35,409,65
0,3,36,409,64
0,3,37,409,63
0,3,38,410,62
0,3,39,410,61
0,3,40,410,60
0,3,40,410,60
0,3,41,410,59
0,3,42,410,58
0,3,43,410,57
0,3,44,410,56
0,3,45,410,55
0,3,46,410,54
0,3,47,410,53
0,3,48,410,52
0,3,49,410,51
0,3,50,410,50
0,3,50,410,50
0,3,51,410,49
0,3,52,410,48
0,3,53,410,47
0,3,54,410,46
0,3,55,410,45
0,3,56,410,44
0,3,57,410,43
0,3,58,410,42
0,3,59,410,41
0,3,60,410,40
0,3,60,410,40
0,3,61,409,39
0,3,62,408,39
0,3,63,407,38
0,3,64,406,38
0,3,65,405,37
0,3,66,404,36
0,3,67,403,36
0,3,68,402,35
0,3,69,401,34
0,3,70,400,34
0,3,71,399,33
0,3,72,398,33
0,3,73,397,32
0,3,73,397,32
0,3,74,396,33
0,3,75,396,34
0,3,76,395,35
0,3,77,394,36
0,3,78,394,37
0,3,79,393,38
0,3,79,393,38
0,3,80,392,37
0,3,81,391,36
0,3,82,390,36
0,3,83,389,35
0,3,84,388,34
0,3,85,387,33
0,3,86,386,33
0,3,87,385,32
0,4,0,375,100
0,4,1,376,100
0,4,2,377,100
0,4,3,378,100
0,4,4,379,100
0,4,5,380,100
0,4,6,381,100
0,4,7,382,100
0,4,8,383,100
0,4,9,384,100
0,4,10,385,100
0,4,11,386,100
0,4,12,387,100
0,4,13,388,100
0,4,14,389,100
0,4,15,390,100
0,4,15,390,100
0,4,16,390,99
0,4,17,390,98
0,4,18,390,97
0,4,19,390,96
0,4,20,390,95
0,4,21,390,94
0,4,22,390,93
0,4,23,390,92
0,4,24,390,91
0,4,25,390,90
0,4,26,390,89
0,4,27,390,88
0,4,28,390,87
0,4,29,390,86
0,4,30,390,85
0,4,31,390,84
0,4,32,390,83
0,4,33,390,82
0,4,34,390,81
0,4,35,390,80
0,4,36,390,79
0,4,37,390,78
0,4,38,390,77
0,4,39,390,76
0,4,40,390,75
0,4,40,390,75
0,4,41,389,75
0,4,42,388,75
0,4,43,387,74
0,4,44,386,74
0,4,45,385,74
0,4,46,384,74
0,4,47,383,74
0,4,48,382,74
0,4,49,381,73
0,4,50,380,73
0,4,51,379,73
0,4,52,378,73
0,4,53,377,73
0,4,54,376,73
0,4,55,375,72
0,4,56,374,72
0,4,57,373,72
0,4,58,372,72
0,4,59,371,72
0,4,60,370,72
0,4,61,369,71
0,4,62,368,71
0,4,63,367,71
0,4,64,366,71
0,4,65,365,71
0,4,66,364,71
0,4,67,363,70
0,4,68,362,70
0,4,69,361,70
0,4,70,360,70
0,4,70,360,70
0,4,71,361,69
0,4,72,362,68
0,4,73,363,67
0,4,74,364,66
0,4,75,365,65
0,4,76,366,64
0,4,77,367,63
0,4,78,368,62
0,4,79,369,61
0,4,80,370,60
0,4,81,371,59
0,4,82,372,58
0,4,83,373,57
0,4,84,374,56
0,4,85,375,55
0,4,86,376,54
0,4,87,377,54
0,4,88,378,53
0,4,89,379,52
0,4,90,380,51
0,4,91,381,50
0,4,92,382,49
0,4,93,383,48
0,4,94,384,47
0,4,95,385,46
0,4,96,386,45
0,4,97,387,44
0,4,98,388,43
0,4,99,389,42
0,4,100,390,41
0,4,101,391,40
0,4,102,392,39
0,4,103,393,38
0,5,0,375,100
0,5,1,375,99
0,5,2,375,98
0,5,3,375,97
0,5,4,375,96
0,5,5,375,95
0,5,6,375,94
0,5,7,375,93
0,5,8,375,92
0,5,9,375,91
0,5,10,375,90
0,5,11,375,89
0,5,12,375,88
0,5,13,375,87
0,5,14,375,86
0,5,15,375,85
0,5,16,375,84
0,5,17,375,83
0,5,18,375,82
0,5,19,375,81
0,5,20,375,80
0,5,21,375,79
0,5,22,375,78
0,5,23,375,77
0,5,24,375,76
0,5,25,375,75
0,5,26,375,74
0,5,27,375,73
0,5,28,375,72
0,5,29,375,71
0,5,30,375,70
0,5,31,375,69
0,5,32,375,68
0,5,33,375,67
0,5,34,375,66
0,5,34,375,66
0,5,35,375,65
0,5,36,375,64
0,5,37,374,63
0,5,38,374,62
0,5,39,374,61
0,5,40,374,60
0,5,41,373,59
0,5,42,373,58
0,5,43,373,57
0,5,44,373,56
0,5,45,372,55
0,5,46,372,54
0,5,47,372,53
0,5,48,372,52
0,5,49,371,51
0,5,50,371,50
0,5,51,371,49
0,5,52,371,48
0,5,53,370,47
0,5,54,370,46
0,5,55,370,45
0,5,55,370,45
0,5,56,371,44
0,5,57,372,43
0,5,58,372,42
0,5,59,373,41
0,5,60,374,40
0,5,61,375,39
0,5,62,376,38
0,5,63,376,37
0,5,64,377,36
0,5,65,378,35
0,5,66,379,34
0,5,67,379,33
0,5,68,380,32
0,5,69,381,31
0,5,70,382,30
0,5,71,383,29
0,5,72,383,28
0,5,73,384,27
0,5,74,385,26
1,0,0,365,120
1,0,1,364,120
1,0,2,363,120
1,0,3,362,120
1,0,4,361,120
1,0,5,360,120
1,0,6,359,120
1,0,7,358,120
1,0,8,357,120
1,0,9,356,120
1,0,10,355,120
1,0,11,354,120
1,0,12,353,120
1,0,13,352,120
1,0,14,351,120
1,0,15,350,120
1,0,15,350,120
1,0,16,349,119
1,0,17,348,118
1,0,18,347,117
1,0,19,346,116
1,0,20,345,115
1,0,21,344,114
1,0,22,343,113
1,0,23,342,112
1,0,24,341,111
1,0,25,340,110
1,0,25,340,110
1,0,26,340,109
1,0,27,339,108
1,0,28,339,107
1,0,29,339,106
1,0,30,339,105
1,0,31,338,104
1,0,32,338,103
1,0,33,338,102
1,0,34,337,101
1,0,35,337,100
1,0,36,337,99
1,0,37,336,98
1,0,38,336,97
1,0,39,336,96
1,0,40,336,95
1,0,41,335,94
1,0,42,335,93
1,0,43,335,92
1,0,44,334,91
1,0,45,334,90
1,0,46,334,89
1,0,47,334,88
1,0,48,333,87
1,0,49,333,86
1,0,50,333,85
1,0,51,332,84
1,0,52,332,83
1,0,53,332,82
1,0,54,331,81
1,0,55,331,80
1,0,56,331,79
1,0,57,331,78
1,0,58,330,77
1,0,59,330,76
1,0,60,330,75
1,0,61,329,74
1,0,62,329,73
1,0,63,329,72
1,0,64,329,71
1,0,65,328,70
1,0,66,328,69
1,0,67,328,68
1,0,68,327,67
1,0,69,327,66
1,0,70,327,65
1,0,71,326,64
1,0,72,326,63
1,0,73,326,62
1,0,74,326,61
1,0,75,325,60
1,0,76,325,59
1,0,76,325,59
1,0,77,326,60
1,0,78,327,61
1,0,79,327,62
1,0,80,328,63
1,0,81,329,64
1,0,82,330,65
1,0,83,330,66
1,0,84,331,67
1,0,85,332,68
1,0,86,333,69
1,0,87,333,70
1,0,88,334,71
1,0,89,335,72
1,0,90,336,73
1,0,91,336,74
1,0,92,337,75
1,1,0,365,110
1,1,1,364,110
1,1,2,363,109
1,1,3,362,109
1,1,4,361,109
1,1,5,360,108
1,1,6,359,108
1,1,7,358,108
1,1,8,357,107
1,1,9,356,107
1,1,10,355,107
1,1,11,354,106
1,1,12,353,106
1,1,13,352,106
1,1,14,351,105
1,1,15,350,105
1,1,16,349,105
1,1,17,348,104
1,1,18,347,104
1,1,19,346,104
1,1,20,345,103
1,1,21,344,103
1,1,22,343,103
1,1,23,342,102
1,1,24,341,102
1,1,25,340,102
1,1,26,339,101
1,1,27,338,101
1,1,28,337,101
1,1,29,336,100
1,1,30,335,100
1,1,30,335,100
1,1,31,335,99
1,1,32,335,98
1,1,33,335,97
1,1,34,335,96
1,1,35,336,95
1,1,36,336,94
1,1,37,336,93
1,1,38,336,92
1,1,39,336,91
1,1,40,336,90
1,1,41,336,89
1,1,42,336,88
1,1,43,336,87
1,1,44,336,86
1,1,45,337,85
1,1,46,337,84
1,1,47,337,83
1,1,48,337,82
1,1,49,337,81
1,1,50,337,80
1,1,50,337,80
1,1,51,337,79
1,1,52,337,78
1,1,53,337,77
1,1,54,337,76
1,1,55,337,75
1,1,56,337,74
1,1,57,336,73
1,1,58,336,72
1,1,59,336,71
1,1,60,336,70
1,1,61,336,69
1,1,62,336,68
1,1,63,336,67
1,1,64,336,66
1,1,65,336,65
1,1,66,336,64
1,1,67,336,63
1,1,68,336,62
1,1,69,335,61
1,1,70,335,60
1,1,71,335,59
1,1,72,335,58
1,1,73,335,57
1,1,74,335,56
1,1,75,335,55
1,1,75,335,55
1,1,76,335,54
1,1,77,336,53
1,1,78,336,52
1,1,79,336,51
1,1,80,336,50
1,1,81,337,49
1,1,82,337,48
1,1,83,337,47
1,1,84,337,46
1,1,85,338,45
1,1,86,338,44
1,1,87,338,43
1,1,88,338,42
1,1,89,339,41
1,1,90,339,40
1,1,91,339,39
1,1,92,339,38
1,1,93,340,37
1,1,94,340,36
1,1,95,340,35
1,2,0,350,105
1,2,1,351,104
1,2,2,351,103
1,2,3,352,102
1,2,4,353,101
1,2,5,353,100
1,2,6,354,99
1,2,7,355,98
1,2,8,355,97
1,2,9,356,96
1,2,10,357,95
1,2,11,357,94
1,2,12,358,93
1,2,13,359,92
1,2,14,359,91
1,2,15,360,90
1,2,15,360,90
1,2,16,359,89
1,2,17,358,89
1,2,18,357,88
1,2,19,356,88
1,2,20,355,87
1,2,21,354,87
1,2,22,353,86
1,2,23,352,86
1,2,24,351,85
1,2,25,350,85
1,2,26,349,84
1,2,27,348,84
1,2,28,347,83
1,2,29,346,83
1,2,30,345,82
1,2,31,344,82
1,2,32,343,81
1,2,33,342,81
1,2,34,341,80
1,2,35,340,80
1,2,35,340,80
1,2,36,340,79
1,2,37,340,78
1,2,38,340,77
1,2,39,340,76
1,2,40,340,75
1,2,41,340,74
1,2,42,340,73
1,2,43,340,72
1,2,44,340,71
1,2,45,340,70
1,2,46,340,69
1,2,47,340,68
1,2,48,340,67
1,2,49,340,66
1,2,50,340,65
1,2,51,340,64
1,2,52,340,63
1,2,53,340,62
1,2,54,340,61
1,2,55,340,60
1,2,56,340,59
1,2,57,340,58
1,2,58,340,57
1,2,59,340,56
1,2,60,340,55
1,2,60,340,55
1,2,61,340,54
1,2,62,341,53
1,2,63,341,52
1,2,64,341,51
1,2,65,341,50
1,2,66,342,49
1,2,67,342,48
1,2,68,342,47
1,2,69,342,46
1,2,70,343,45
1,2,71,343,44
1,2,72,343,43
1,2,73,343,42
1,2,74,344,41
1,2,75,344,40
1,2,76,344,39
1,2,77,344,38
1,2,78,345,37
1,2,79,345,36
1,2,80,345,35
1,3,0,350,100
1,3,1,350,99
1,3,2,349,98
1,3,3,349,97
1,3,4,349,96
1,3,5,349,95
1,3,6,348,94
1,3,7,348,93
1,3,8,348,92
1,3,9,348,91
1,3,10,347,90
1,3,11,347,89
1,3,12,347,88
1,3,13,347,87
1,3,14,346,86
1,3,15,346,85
1,3,16,346,84
1,3,17,346,83
1,3,18,345,82
1,3,19,345,81
1,3,20,345,80
1,3,21,345,79
1,3,22,344,78
1,3,23,344,77
1,3,24,344,76
1,3,25,344,75
1,3,26,343,74
1,3,27,343,73
1,3,28,343,72
1,3,29,343,71
1,3,30,342,70
1,3,31,342,69
1,3,32,342,68
1,3,33,342,67
1,3,34,341,66
1,3,35,341,65
1,3,36,341,64
1,3,37,341,63
1,3,38,340,62
1,3,39,340,61
1,3,40,340,60
1,3,40,340,60
1,3,41,340,59
1,3,42,340,58
1,3,43,340,57
1,3,44,340,56
1,3,45,340,55
1,3,46,340,54
1,3,47,340,53
1,3,48,340,52
1,3,49,340,51
1,3,50,340,50
1,3,50,340,50
1,3,51,340,49
1,3,52,340,48
1,3,53,340,47
1,3,54,340,46
1,3,55,340,45
1,3,56,340,44
1,3,57,340,43
1,3,58,340,42
1,3,59,340,41
1,3,60,340,40
1,3,60,340,40
1,3,61,341,39
1,3,62,342,39
1,3,63,343,38
1,3,64,344,38
1,3,65,345,37
1,3,66,346,36
1,3,67,347,36
1,3,68,348,35
1,3,69,349,34
1,3,70,350,34
1,3,71,351,33
1,3,72,352,33
1,3,73,353,32
1,3,73,353,32
1,3,74,354,33
1,3,75,354,34
1,3,76,355,35
1,3,77,356,36
1,3,78,356,37
1,3,79,357,38
1,3,79,357,38
1,3,80,358,37
1,3,81,359,36
1,3,82,360,36
1,3,83,361,35
1,3,84,362,34
1,3,85,363,33
1,3,86,364,33
1,3,87,365,32
1,4,0,375,100
1,4,1,374,100
1,4,2,373,100
1,4,3,372,100
1,4,4,371,100
1,4,5,370,100
1,4,6,369,100
1,4,7,368,100
1,4,8,367,100
1,4,9,366,100
1,4,10,365,100
1,4,11,364,100
1,4,12,363,100
1,4,13,362,100
1,4,14,361,100
1,4,15,360,100
1,4,15,360,100
1,4,16,360,99
1,4,17,360,98
1,4,18,360,97
1,4,19,360,96
1,4,20,360,95
1,4,21,360,94
1,4,22,360,93
1,4,23,360,92
1,4,24,360,91
1,4,25,360,90
1,4,26,360,89
1,4,27,360,88
1,4,28,360,87
1,4,29,360,86
1,4,30,360,85
1,4,31,360,84
1,4,32,360,83
1,4,33,360,82
1,4,34,360,81
1,4,35,360,80
1,4,36,360,79
1,4,37,360,78
1,4,38,360,77
1,4,39,360,76
1,4,40,360,75
1,4,40,360,75
1,4,41,361,75
1,4,42,362,75
1,4,43,363,74
1,4,44,364,74
1,4,45,365,74
1,4,46,366,74
1,4,47,367,74
1,4,48,368,74
1,4,49,369,73
1,4,50,370,73
1,4,51,371,73
1,4,52,372,73
1,4,53,373,73
1,4,54,374,73
1,4,55,375,72
1,4,56,376,72
1,4,57,377,72
1,4,58,378,72
1,4,59,379,72
1,4,60,380,72
1,4,61,381,71
1,4,62,382,71
1,4,63,383,71
1,4,64,384,71
1,4,65,385,71
1,4,66,386,71
1,4,67,387,70
1,4,68,388,70
1,4,69,389,70
1,4,70,390,70
1,4,70,390,70
1,4,71,389,69
1,4,72,388,68
1,4,73,387,67
1,4,74,386,66
1,4,75,385,65
1,4,76,384,64
1,4,77,383,63
1,4,78,382,62
1,4,79,381,61
1,4,80,380,60
1,4,81,379,59
1,4,82,378,58
1,4,83,377,57
1,4,84,376,56
1,4,85,375,55
1,4,86,374,54
1,4,87,373,54
1,4,88,372,53
1,4,89,371,52
1,4,90,370,51
1,4,91,369,50
1,4,92,368,49
1,4,93,367,48
1,4,94,366,47
1,4,95,365,46
1,4,96,364,45
1,4,97,363,44
1,4,98,362,43
1,4,99,361,42
1,4,100,360,41
1,4,101,359,40
1,4,102,358,39
1,4,103,357,38
1,5,0,375,100
1,5,1,375,99
1,5,2,375,98
1,5,3,375,97
1,5,4,375,96
1,5,5,375,95
1,5,6,375,94
1,5,7,375,93
1,5,8,375,92
1,5,9,375,91
1,5,10,375,90
1,5,11,375,89
1,5,12,375,88
1,5,13,375,87
1,5,14,375,86
1,5,15,375,85
1,5,16,375,84
1,5,17,375,83
1,5,18,375,82
1,5,19,375,81
1,5,20,375,80
1,5,21,375,79
1,5,22,375,78
1,5,23,375,77
1,5,24,375,76
1,5,25,375,75
1,5,26,375,74
1,5,27,375,73
1,5,28,375,72
1,5,29,375,71
1,5,30,375,70
1,5,31,375,69
1,5,32,375,68
1,5,33,375,67
1,5,34,375,66
1,5,34,375,66
1,5,35,375,65
1,5,36,375,64
1,5,37,376,63
1,5,38,376,62
1,5,39,376,61
1,5,40,376,60
1,5,41,377,59
1,5,42,377,58
1,5,43,377,57
1,5,44,377,56
1,5,45,378,55
1,5,46,378,54
1,5,47,378,53
1,5,48,378,52
1,5,49,379,51
1,5,50,379,50
1,5,51,379,49
1,5,52,379,48
1,5,53,380,47
1,5,54,380,46
1,5,55,380,45
1,5,55,380,45
1,5,56,379,44
1,5,57,378,43
1,5,58,378,42
1,5,59,377,41
1,5,60,376,40
1,5,61,375,39
1,5,62,374,38
1,5,63,374,37
1,5,64,373,36
1,5,65,372,35
1,5,66,371,34
1,5,67,371,33
1,5,68,370,32
1,5,69,369,31
1,5,70,368,30
1,5,71,367,29
1,5,72,367,28
1,5,73,366,27
1,5,74,365,26
2,0,0,215,20
2,0,1,215,21
2,0,2,215,22
2,0,3,216,23
2,0,4,216,24
2,0,5,216,25
2,0,6,216,26
2,0,7,216,27
2,0,8,217,28
2,0,9,217,29
2,0,10,217,30
2,0,11,217,31
2,0,12,217,32
2,0,13,218,33
2,0,14,218,34
2,0,15,218,35
2,0,16,218,36
2,0,17,218,37
2,0,18,219,38
2,0,19,219,39
2,0,20,219,40
2,0,21,219,41
2,0,22,219,42
2,0,23,220,43
2,0,24,220,44
2,0,25,220,45
2,0,26,220,46
2,0,27,220,47
2,0,28,221,48
2,0,29,221,49
2,0,30,221,50
2,0,31,221,51
2,0,32,221,52
2,0,33,222,53
2,0,34,222,54
2,0,35,222,55
2,0,36,222,56
2,0,37,222,57
2,0,38,223,58
2,0,39,223,59
2,0,40,223,60
2,0,41,223,61
2,0,42,223,62
2,0,43,224,63
2,0,44,224,64
2,0,45,224,65
2,0,46,224,66
2,0,47,224,67
2,0,48,225,68
2,0,49,225,69
2,0,50,225,70
2,0,51,225,71
2,0,52,225,72
2,0,53,226,73
2,0,54,226,74
2,0,55,226,75
2,0,56,226,76
2,0,57,226,77
2,0,58,227,78
2,0,59,227,79
2,0,60,227,80
2,0,61,227,81
2,0,62,227,82
2,0,63,228,83
2,0,64,228,84
2,0,65,228,85
2,0,66,228,86
2,0,67,228,87
2,0,68,229,88
2,0,69,229,89
2,0,70,229,90
2,0,71,229,91
2,0,72,229,92
2,0,73,230,93
2,0,74,230,94
2,0,75,230,95
2,0,76,230,96
2,0,77,230,97
2,0,78,231,98
2,0,79,231,99
2,0,80,231,100
2,0,81,231,101
2,0,82,231,102
2,0,83,232,103
2,0,84,232,104
2,0,85,232,105
2,0,86,232,106
2,0,87,232,107
2,0,88,233,108
2,0,89,233,109
2,0,90,233,110
2,0,91,233,111
2,0,92,233,112
2,0,93,234,113
2,0,94,234,114
2,0,95,234,115
2,0,96,234,116
2,0,97,234,117
2,0,98,235,118
2,0,99,235,119
2,0,100,235,120
2,1,0,215,20
2,1,1,214,20
2,1,2,213,21
2,1,3,212,21
2,1,4,211,21
2,1,5,210,21
2,1,6,209,22
2,1,7,208,22
2,1,8,207,22
2,1,9,206,23
2,1,10,205,23
2,1,11,204,23
2,1,12,203,23
2,1,13,202,24
2,1,14,201,24
2,1,15,200,24
2,1,16,199,25
2,1,17,198,25
2,1,18,197,25
2,1,19,196,25
2,1,20,195,26
2,1,21,194,26
2,1,22,193,26
2,1,23,192,27
2,1,24,191,27
2,1,25,190,27
2,1,26,189,27
2,1,27,188,28
2,1,28,187,28
2,1,29,186,28
2,1,30,185,29
2,1,31,184,29
2,1,32,183,29
2,1,33,182,29
2,1,34,181,30
2,1,35,180,30
2,2,0,235,120
2,2,1,236,120
2,2,2,237,119
2,2,3,238,119
2,2,4,239,119
2,2,5,240,118
2,2,6,241,118
2,2,7,242,117
2,2,8,243,117
2,2,9,244,117
2,2,10,245,116
2,2,11,246,116
2,2,12,247,116
2,2,13,248,115
2,2,14,249,115
2,2,15,250,114
2,2,16,251,114
2,2,17,252,114
2,2,18,253,113
2,2,19,254,113
2,2,20,255,113
2,2,21,256,112
2,2,22,257,112
2,2,23,258,112
2,2,24,259,111
2,2,25,260,111
2,2,26,261,110
2,2,27,262,110
2,2,28,263,110
2,2,29,264,109
2,2,30,265,109
2,2,31,266,109
2,2,32,267,108
2,2,33,268,108
2,2,34,269,107
2,2,35,270,107
2,2,36,271,107
2,2,37,272,106
2,2,38,273,106
2,2,39,274,106
2,2,40,275,105
2,2,41,276,105
2,2,42,277,105
2,2,43,278,104
2,2,44,279,104
2,2,45,280,103
2,2,46,281,103
2,2,47,282,103
2,2,48,283,102
2,2,49,284,102
2,2,50,285,102
2,2,51,286,101
2,2,52,287,101
2,2,53,288,100
2,2,54,289,100
2,2,55,290,100
2,2,56,291,99
2,2,57,292,99
2,2,58,293,99
2,2,59,294,98
2,2,60,295,98
2,2,61,296,98
2,2,62,297,97
2,2,63,298,97
2,2,64,299,96
2,2,65,300,96
2,2,66,301,96
2,2,67,302,95
2,2,68,303,95
2,2,69,304,95
2,2,70,305,94
2,2,71,306,94
2,2,72,307,93
2,2,73,308,93
2,2,74,309,93
2,2,75,310,92
2,2,76,311,92
2,2,77,312,92
2,2,78,313,91
2,2,79,314,91
2,2,80,315,91
2,2,81,316,90
2,2,82,317,90
2,2,83,318,89
2,2,84,319,89
2,2,85,320,89
2,2,86,321,88
2,2,87,322,88
2,2,88,323,88
2,2,89,324,87
2,2,90,325,87
2,2,91,326,86
2,2,92,327,86
2,2,93,328,86
2,2,94,329,85
2,2,95,330,85
2,3,0,260,40
2,3,1,261,40
2,3,2,262,40
2,3,3,263,40
2,3,4,264,40
2,3,5,265,40
2,3,6,266,40
2,3,7,267,41
2,3,8,268,41
2,3,9,269,41
2,3,10,270,41
2,3,11,271,41
2,3,12,272,41
2,3,13,273,41
2,3,14,274,41
2,3,15,275,41
2,3,16,276,41
2,3,17,277,41
2,3,18,278,41
2,3,19,279,41
2,3,20,280,41
2,3,21,281,42
2,3,22,282,42
2,3,23,283,42
2,3,24,284,42
2,3,25,285,42
2,3,26,286,42
2,3,27,287,42
2,3,28,288,42
2,3,29,289,42
2,3,30,290,42
2,3,31,291,42
2,3,32,292,42
2,3,33,293,42
2,3,34,294,42
2,3,35,295,43
2,3,36,296,43
2,3,37,297,43
2,3,38,298,43
2,3,39,299,43
2,3,40,300,43
2,3,41,301,43
2,3,42,302,43
2,3,43,303,43
2,3,44,304,43
2,3,45,305,43
2,3,46,306,43
2,3,47,307,43
2,3,48,308,43
2,3,49,309,44
2,3,50,310,44
2,3,51,311,44
2,3,52,312,44
2,3,53,313,44
2,3,54,314,44
